make,model,manufactured,type_of_vehicle,transmission,power,fuel_type,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,opc_scheme,price,reg_year,almost new car,coe car,consignment car,direct owner sale,hybrid cars,imported used vehicle,low mileage car,opc car,parf car,premium ad car,rare & exotic,sgcarmart warranty cars,sta evaluated car,vintage cars
52,399,2020.0,7,0,72.0,2,996.0,2.0,13830.0,35990,392.0,28895.0,37000.0,18499.0,8499.0,2,90800.0,2020,0,0,0,0,0,0,1,0,1,0,0,1,0,0
16,502,2017.0,7,0,96.0,2,1496.0,2.0,14820.0,38001,682.0,23098.0,120000.0,22085.0,12919.0,2,63800.0,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,125,2019.0,2,0,93.0,2,1591.0,2.0,13230.0,32725,738.0,27949.0,102000.0,14695.0,14695.0,2,75800.0,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,116,2014.0,5,0,135.0,2,1796.0,6.0,65060.0,76889,974.0,38122.0,80000.0,55050.0,66090.0,2,76000.0,2015,0,0,1,0,0,0,1,0,1,0,0,0,0,0
47,358,2021.0,2,0,110.0,3,1498.0,1.0,16830.0,110001,684.0,111630.0,105.0,22802.0,8923.0,2,165000.0,2023,1,0,0,0,1,0,1,0,1,1,0,0,0,0
18,216,2018.0,2,0,93.0,2,1591.0,1.0,12700.0,25000,738.0,18294.0,114233.0,11819.0,11819.0,2,56800.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16,165,2017.0,0,0,95.0,2,988.0,3.0,17710.0,38200,390.0,26654.0,97000.0,28219.0,21507.0,2,69500.0,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,513,2020.0,7,0,141.0,2,1998.0,2.0,19910.0,38802,1210.0,62303.0,44000.0,42149.0,51009.0,2,148888.0,2020,0,0,0,0,0,0,0,0,1,1,0,0,0,0
24,400,2017.0,7,0,177.0,2,1999.0,3.0,33350.0,37330,1212.0,70018.0,82107.0,63136.0,85645.0,2,170998.0,2018,0,0,1,0,0,0,0,0,1,0,0,0,0,0
52,447,2016.0,3,0,80.0,2,1496.0,2.0,15030.0,51506,682.0,17498.0,87000.0,20383.0,10537.0,2,37888.0,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,115,2016.0,2,0,90.0,2,1598.0,1.0,17510.0,51765,742.0,27013.0,69680.0,19990.0,19990.0,2,60800.0,2017,0,0,0,0,0,0,1,0,1,0,0,0,0,0
55,521,2021.0,7,0,184.0,3,1969.0,2.0,23250.0,77700,1176.0,91471.0,65600.0,36731.0,43424.0,2,197988.0,2022,0,0,0,0,1,0,0,0,1,1,0,0,0,0
27,248,2016.0,1,0,243.0,2,2979.0,5.0,27260.0,56340,2362.0,87912.0,85000.0,84328.0,123791.0,2,128000.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,521,2018.0,7,0,187.0,2,1969.0,1.0,22800.0,38389,1176.0,44116.0,91000.0,38070.0,45298.0,2,109800.0,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,476,2008.0,0,1,92.0,2,1586.0,5.0,12640.0,32339,1104.0,13760.0,187500.0,12524.0,12524.0,2,53800.0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,35,2009.0,5,0,160.0,2,2497.0,4.0,15700.0,39129,2694.0,21387.0,220000.0,50821.0,50821.0,2,85800.0,2009,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16,502,2016.0,7,0,96.0,2,1496.0,1.0,15820.0,47020,682.0,16660.0,88000.0,20973.0,11363.0,2,38800.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,116,2022.0,1,0,96.0,2,1332.0,1.0,21100.0,86000,586.0,101052.0,16900.0,36430.0,43002.0,2,202800.0,2023,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,147,2021.0,3,0,96.0,2,1199.0,1.0,15660.0,47010,508.0,53584.0,58000.0,24854.0,26796.0,2,125000.0,2021,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,177,2016.0,5,0,388.0,2,3993.0,2.0,96940.0,53711,3940.0,227772.0,35000.0,193920.0,321056.0,2,505000.0,2018,0,0,0,0,0,0,1,0,1,0,1,0,0,0
54,445,2015.0,3,0,147.0,2,1984.0,3.0,15000.0,57501,1194.0,32346.0,105000.0,37799.0,44919.0,2,42388.0,2015,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,355,2021.0,3,0,100.0,3,1797.0,2.0,19830.0,98889,974.0,95521.0,21087.0,32598.0,22638.0,2,168800.0,2022,0,0,0,0,1,0,0,0,1,1,0,0,0,0
52,278,2018.0,7,0,170.0,2,1998.0,2.0,19810.0,32001,1210.0,40691.0,69000.0,33306.0,38629.0,2,103800.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,503,2009.0,2,0,80.0,2,1497.0,6.0,10580.0,29328,1026.0,15186.0,146000.0,12717.0,12717.0,2,54800.0,2009,0,1,0,0,0,0,1,0,0,1,0,0,0,0
33,178,2021.0,5,0,131.0,2,1998.0,1.0,21690.0,59501,1210.0,80104.0,33000.0,42554.0,51576.0,2,176800.0,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,515,2017.0,7,0,135.0,2,1997.0,2.0,22540.0,51000,1210.0,43210.0,119030.0,36108.0,42552.0,2,90000.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
47,305,2019.0,7,0,110.0,2,1395.0,1.0,18740.0,40002,624.0,42044.0,94355.0,25904.0,28266.0,2,111800.0,2019,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50,240,2018.0,7,0,110.0,2,1995.0,2.0,13890.0,32001,1208.0,22339.0,95000.0,13451.0,13451.0,2,62800.0,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,103,2015.0,0,0,73.0,2,1368.0,1.0,18090.0,67601,608.0,8993.0,41000.0,11281.0,6281.0,2,18800.0,2015,0,0,0,0,0,0,1,0,1,0,0,0,0,0
41,156,2012.0,7,0,245.0,3,2995.0,5.0,17620.0,88862,3094.0,68485.0,117000.0,123196.0,73918.0,2,135800.0,2012,0,1,0,1,1,0,1,0,0,0,0,0,0,0
31,423,2005.0,1,0,180.0,2,3724.0,3.0,15280.0,59798,5277.0,9191.0,157000.0,97004.0,106705.0,2,23488.0,2005,0,1,0,0,0,0,1,0,0,1,0,0,0,0
54,265,2017.0,5,0,213.0,2,1984.0,3.0,30100.0,50000,1194.0,47028.0,39142.0,38859.0,46403.0,2,124800.0,2017,0,0,1,0,0,0,1,0,1,0,0,1,0,0
16,472,2008.0,3,0,103.0,2,1799.0,6.0,11740.0,33018,1467.0,15686.0,143000.0,21832.0,21832.0,2,55800.0,2009,0,1,0,0,0,0,1,0,0,0,0,0,0,0
31,93,2013.0,0,0,115.0,2,1595.0,3.0,13310.0,97652,814.0,90803.0,90000.0,24969.0,16957.0,2,123788.0,2014,0,1,0,0,0,0,1,0,0,0,0,1,0,0
16,446,2021.0,6,0,101.0,3,1496.0,1.0,14110.0,80989,682.0,65334.0,21540.0,21954.0,7736.0,2,107588.0,2021,0,0,0,0,1,0,1,0,1,0,0,1,0,0
52,152,2018.0,1,0,160.0,3,2487.0,1.0,17830.0,38602,1784.0,32986.0,93400.0,26854.0,19596.0,2,98800.0,2019,0,0,0,0,1,0,0,0,1,0,0,0,0,0
16,235,2016.0,0,0,73.0,2,1317.0,1.0,14490.0,46009,578.0,13186.0,98000.0,13710.0,8710.0,2,30800.0,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0
54,265,2010.0,0,0,90.0,2,1390.0,6.0,12190.0,17600,868.0,4851.0,196000.0,22283.0,22283.0,2,16800.0,2010,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24,400,2022.0,7,0,184.0,2,1997.0,1.0,34950.0,120889,1210.0,165374.0,4000.0,65784.0,100460.0,2,368800.0,2023,1,0,0,0,0,0,1,0,1,0,0,0,0,0
37,313,2008.0,2,0,80.0,2,1498.0,4.0,9410.0,29670,1026.0,13242.0,158000.0,16017.0,10243.0,2,41988.0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,246,2009.0,5,0,412.0,2,5204.0,6.0,49640.0,33568,8168.0,20288.0,46000.0,248042.0,248042.0,2,299999.0,2010,0,1,0,0,0,0,1,0,0,1,0,0,0,0
16,446,2018.0,6,0,97.0,2,1496.0,1.0,13800.0,38700,682.0,22180.0,75000.0,20441.0,10618.0,2,59800.0,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,278,2021.0,7,0,160.0,3,2487.0,1.0,20890.0,70200,1784.0,76037.0,13299.0,40927.0,34298.0,2,166888.0,2021,0,0,0,0,1,0,1,0,1,0,0,0,0,0
29,12,2019.0,1,0,121.0,2,1998.0,2.0,15790.0,35001,1210.0,37655.0,49000.0,21164.0,21630.0,2,107500.0,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,296,2018.0,0,0,96.0,2,1498.0,1.0,14310.0,32699,684.0,25349.0,80000.0,16850.0,16850.0,2,67800.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
24,400,2015.0,7,0,405.0,2,4999.0,2.0,72570.0,50089,5512.0,238562.0,125434.0,247517.0,417531.0,2,338000.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,447,2019.0,3,0,79.0,2,1496.0,2.0,15210.0,32309,682.0,31338.0,80000.0,17719.0,17719.0,2,93800.0,2020,0,0,0,0,0,0,0,0,1,1,0,0,0,0
54,482,2022.0,7,0,140.0,2,1984.0,1.0,19710.0,98389,1194.0,103025.0,18000.0,30359.0,34503.0,2,171800.0,2022,0,0,0,0,0,0,1,0,1,1,0,0,0,0
5,62,2011.0,1,0,225.0,2,2979.0,4.0,15440.0,47316,3307.0,32421.0,116250.0,69186.0,69186.0,2,105800.0,2011,0,1,0,0,0,0,1,0,0,0,0,1,0,0
31,116,2018.0,7,0,155.0,2,1991.0,1.0,27400.0,37705,1202.0,70225.0,66300.0,51864.0,65356.0,2,186800.0,2020,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,152,2015.0,1,0,133.0,2,2494.0,1.0,15840.0,58801,1792.0,25861.0,107200.0,28170.0,31438.0,2,38800.0,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,12,2020.0,7,0,143.0,2,2488.0,1.0,20990.0,40301,1786.0,53554.0,43000.0,32585.0,37619.0,2,150800.0,2020,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,116,2017.0,5,0,135.0,2,1991.0,1.0,23380.0,50000,1202.0,51909.0,78253.0,48083.0,54317.0,2,104800.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,39,2010.0,5,0,225.0,2,2979.0,6.0,15410.0,32914,3307.0,20461.0,110000.0,58646.0,58646.0,2,95800.0,2010,0,1,0,0,0,0,1,0,0,1,0,1,0,0
31,166,2015.0,1,0,90.0,2,1595.0,3.0,18210.0,47300,740.0,23814.0,86000.0,29105.0,27747.0,2,46800.0,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16,204,2024.0,3,0,242.0,3,1993.0,1.0,17650.0,105689,1204.0,106261.0,5000.0,29961.0,28946.0,2,189888.0,2024,1,0,0,0,1,0,0,0,1,0,0,1,0,0
5,3,2021.0,0,0,80.0,2,1499.0,1.0,16410.0,52709,684.0,64311.0,7000.0,30393.0,34551.0,2,136800.0,2021,0,0,0,0,0,0,1,0,1,1,0,0,0,0
34,124,2017.0,2,0,57.0,2,1193.0,2.0,11830.0,42801,506.0,15406.0,85000.0,12820.0,5000.0,2,36800.0,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43,269,2016.0,3,0,81.0,0,1461.0,2.0,13010.0,49430,1048.0,23392.0,78000.0,25276.0,17387.0,2,42800.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,152,2016.0,1,0,133.0,2,2494.0,3.0,13410.0,56410,1792.0,32743.0,111725.0,29570.0,33398.0,2,46900.0,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16,344,2016.0,3,0,88.0,2,1497.0,1.0,13150.0,55200,684.0,22898.0,170000.0,18881.0,18881.0,2,37000.0,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0
37,381,2017.0,0,0,85.0,2,1197.0,2.0,13640.0,46778,508.0,19887.0,124032.0,17527.0,7527.0,2,47500.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
54,265,2017.0,0,0,81.0,2,999.0,3.0,13330.0,38000,392.0,27017.0,91000.0,18517.0,18517.0,2,61800.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
44,192,2022.0,7,0,441.0,2,6749.0,1.0,174940.0,95801,8250.0,842417.0,11300.0,492415.0,1023310.0,2,1880000.0,2022,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,514,2022.0,7,0,100.0,2,1499.0,1.0,18600.0,124501,684.0,132922.0,16800.0,40801.0,49522.0,2,189800.0,2023,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,181,2016.0,2,0,90.0,2,1598.0,2.0,13610.0,53334,742.0,22968.0,104877.0,19990.0,19990.0,2,38000.0,2016,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31,452,2010.0,5,0,135.0,2,1796.0,5.0,13090.0,42683,1364.0,28311.0,110000.0,53948.0,53948.0,2,86800.0,2011,0,1,0,0,0,0,1,0,0,0,0,0,0,0
52,355,2019.0,3,0,100.0,3,1797.0,1.0,23030.0,41805,974.0,43588.0,63000.0,32978.0,28170.0,2,137800.0,2019,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33,178,2023.0,5,0,131.0,2,1998.0,1.0,21680.0,152000,1210.0,181246.0,3600.0,41222.0,50322.0,2,229800.0,2023,1,0,0,0,0,0,1,0,1,1,0,0,0,0
34,365,2018.0,7,0,110.0,2,1998.0,2.0,18870.0,37010,1210.0,29772.0,153595.0,22719.0,23807.0,2,84800.0,2018,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,30,2009.0,1,0,100.0,2,1995.0,3.0,11880.0,33568,1812.0,19442.0,200000.0,29926.0,29926.0,2,68800.0,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20,523,2017.0,1,0,147.0,2,1998.0,3.0,16780.0,37330,1210.0,42776.0,98500.0,36829.0,43561.0,2,86800.0,2018,0,0,0,0,0,0,0,0,1,1,0,1,0,0
50,240,2017.0,7,0,110.0,2,1995.0,1.0,16120.0,57390,1208.0,28642.0,85000.0,13320.0,13320.0,2,62800.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
33,178,2019.0,5,0,170.0,2,1998.0,2.0,22780.0,34000,1210.0,48295.0,81000.0,38066.0,45293.0,2,133800.0,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,322,2018.0,1,0,310.0,2,3445.0,1.0,35420.0,38600,3082.0,150513.0,43992.0,122630.0,192734.0,2,239999.0,2018,0,0,0,0,0,0,1,0,1,1,0,0,0,0
5,70,2011.0,5,0,235.0,2,2979.0,6.0,17460.0,60586,3071.0,44734.0,65500.0,81564.0,81564.0,2,128888.0,2011,0,1,0,0,0,0,1,0,0,1,0,0,0,0
18,437,2016.0,7,0,138.0,2,2359.0,2.0,15920.0,56206,1634.0,33331.0,91724.0,29298.0,33018.0,2,54800.0,2016,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16,243,2019.0,3,0,101.0,3,1496.0,3.0,16530.0,43102,682.0,33756.0,93000.0,25443.0,17621.0,2,91000.0,2019,0,0,0,0,1,0,0,0,1,1,0,0,0,0
18,216,2017.0,2,0,93.0,2,1591.0,3.0,12370.0,44002,738.0,22094.0,80000.0,12903.0,12903.0,2,45000.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
18,216,2016.0,2,0,93.0,2,1591.0,1.0,13840.0,35503,238.0,14327.0,67639.0,11882.0,11882.0,1,34000.0,2016,0,0,0,0,0,0,1,1,1,1,0,0,0,0
52,113,2015.0,3,0,134.0,2,2493.0,2.0,35430.0,49899,1792.0,41158.0,88000.0,34125.0,39775.0,2,128800.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,39,2012.0,1,0,225.0,2,2979.0,4.0,16860.0,47316,2834.0,32551.0,135000.0,56070.0,56070.0,2,116000.0,2012,0,1,1,0,0,0,0,0,0,0,0,0,0,0
25,357,2020.0,7,0,147.0,3,2494.0,1.0,25160.0,36000,1792.0,70883.0,39975.0,53121.0,67618.0,2,174800.0,2020,0,0,0,0,1,0,1,0,1,1,0,0,0,0
34,224,2008.0,5,1,206.0,2,1998.0,6.0,27450.0,37906,1815.0,15329.0,222000.0,33327.0,33327.0,2,111000.0,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22,470,2018.0,1,0,272.0,2,3342.0,1.0,27400.0,39001,2920.0,46375.0,51000.0,40636.0,48891.0,2,127000.0,2018,0,0,0,0,0,0,1,0,1,1,0,0,0,0
31,212,2009.0,1,0,150.0,2,1796.0,3.0,13090.0,39313,1461.0,21628.0,141200.0,52994.0,52994.0,2,72000.0,2009,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5,16,2019.0,3,0,80.0,2,1499.0,2.0,15950.0,31917,684.0,36206.0,54100.0,24215.0,25901.0,2,96800.0,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,400,2017.0,7,0,177.0,2,1999.0,4.0,27730.0,55000,1212.0,54858.0,104000.0,47838.0,58974.0,2,112900.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
22,154,2018.0,3,0,104.0,0,1685.0,2.0,13860.0,33420,1318.0,27943.0,91000.0,20017.0,20024.0,2,67800.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
22,161,2017.0,2,0,95.0,2,1591.0,3.0,12870.0,38830,738.0,24445.0,114577.0,15234.0,15234.0,2,55800.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,251,2016.0,0,0,125.0,2,1368.0,3.0,13500.0,49000,608.0,18917.0,129000.0,25603.0,17845.0,2,34000.0,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25,415,2009.0,7,0,204.0,2,3456.0,2.0,11010.0,35411,4650.0,16978.0,152000.0,55421.0,55421.0,2,52800.0,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0
43,269,2016.0,3,0,81.0,0,1461.0,3.0,16420.0,53694,1048.0,21289.0,73000.0,25276.0,17387.0,2,41888.0,2016,0,0,0,0,0,0,1,0,1,1,0,0,0,0
31,452,2008.0,5,0,135.0,2,1796.0,5.0,12820.0,36888,1461.0,14907.0,125088.0,40365.0,40365.0,2,51800.0,2008,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5,3,2022.0,0,0,80.0,2,1499.0,1.0,16400.0,86000,684.0,102046.0,25618.0,32440.0,37416.0,2,159800.0,2023,0,0,0,0,0,0,0,0,1,1,0,0,0,0
41,88,2017.0,5,0,272.0,2,2981.0,2.0,89160.0,50526,2364.0,126693.0,26000.0,119470.0,187046.0,2,348800.0,2017,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,515,2019.0,7,0,135.0,2,1998.0,1.0,23420.0,34000,1210.0,51234.0,50382.0,40922.0,49291.0,2,139888.0,2019,0,0,0,0,0,0,1,0,1,1,0,0,0,0
33,178,2011.0,5,0,135.0,2,1598.0,4.0,13290.0,35200,1039.0,22460.0,130000.0,29835.0,29835.0,2,84800.0,2011,0,1,1,0,0,0,1,0,0,0,0,0,0,0
23,281,2015.0,5,0,449.0,2,5204.0,1.0,209980.0,56500,5834.0,272356.0,3000.0,256170.0,433106.0,2,680800.0,2016,0,0,0,0,0,0,1,0,1,1,1,0,0,0
31,92,2022.0,1,0,96.0,2,1332.0,1.0,17570.0,74989,586.0,88075.0,43000.0,32167.0,37034.0,2,159800.0,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,521,2017.0,7,0,180.0,2,1969.0,1.0,16720.0,47501,1176.0,39258.0,72457.0,36151.0,42612.0,2,69500.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,499,2018.0,3,0,134.0,2,2494.0,3.0,28960.0,31101,1792.0,56239.0,83000.0,48189.0,59465.0,2,165800.0,2019,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25,293,2009.0,5,0,153.0,2,2500.0,3.0,13940.0,37941,2700.0,19272.0,138000.0,53007.0,53007.0,2,70800.0,2009,0,1,0,0,0,0,1,0,0,0,0,0,0,0
31,116,2020.0,1,0,145.0,3,1497.0,1.0,22710.0,77700,684.0,110570.0,24600.0,53102.0,67584.0,2,208800.0,2022,0,0,0,0,1,0,0,0,1,1,0,0,0,0
43,339,2016.0,0,0,81.0,0,1461.0,2.0,13560.0,50889,1048.0,15869.0,63836.0,22815.0,5000.0,2,36800.0,2017,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31,183,2010.0,5,0,150.0,0,2143.0,4.0,12880.0,33568,3157.0,19497.0,128000.0,63083.0,63083.0,2,74800.0,2010,0,1,0,0,0,0,1,0,0,1,0,0,0,0
41,88,2019.0,5,0,331.0,2,2981.0,2.0,77390.0,37900,2364.0,189424.0,26200.0,140363.0,224654.0,2,539800.0,2020,0,0,0,0,0,0,1,0,1,0,1,0,0,0
16,472,2007.0,3,0,103.0,2,1799.0,3.0,12680.0,50355,1467.0,16583.0,142000.0,17267.0,18994.0,2,41800.0,2007,0,1,0,0,0,0,1,0,0,1,0,0,0,0
16,235,2018.0,0,0,101.0,3,1496.0,2.0,13780.0,38802,682.0,30961.0,67635.0,19233.0,9233.0,2,90000.0,2020,0,0,0,0,1,0,0,0,1,1,0,0,0,0
29,12,2018.0,7,0,115.0,2,1998.0,3.0,14530.0,32551,1210.0,25746.0,79863.0,17198.0,17198.0,2,69800.0,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,504,2017.0,7,0,88.0,2,1586.0,1.0,15410.0,28199,736.0,23712.0,44500.0,16779.0,16779.0,2,73800.0,2018,0,0,0,0,0,0,1,0,1,1,0,0,0,0
20,524,2015.0,1,0,177.0,2,1999.0,2.0,18370.0,60689,1212.0,47323.0,70000.0,55476.0,71857.0,2,60888.0,2015,0,0,1,0,0,0,1,0,1,0,0,0,0,0
22,161,2018.0,2,0,93.0,2,1591.0,1.0,13890.0,33798,738.0,25000.0,83900.0,17934.0,17934.0,2,63800.0,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,506,2016.0,3,0,112.0,2,1986.0,2.0,21520.0,47000,1196.0,29964.0,83000.0,29045.0,32663.0,2,63800.0,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0
37,390,2016.0,7,0,85.0,2,1197.0,3.0,11950.0,47300,508.0,15526.0,105000.0,18974.0,13974.0,2,26800.0,2016,0,0,0,0,0,0,0,0,1,1,0,1,0,0
22,161,2009.0,2,0,92.0,2,1591.0,2.0,11040.0,29839,1107.0,14805.0,208000.0,14116.0,14116.0,2,54800.0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,510,2014.0,5,0,197.0,2,1998.0,1.0,27450.0,60600,710.0,17806.0,92000.0,23181.0,24454.0,1,37500.0,2015,0,0,0,0,0,0,0,1,1,0,0,0,0,0
41,332,2018.0,7,0,185.0,2,1984.0,1.0,33880.0,38389,1194.0,72295.0,60000.0,64806.0,88651.0,2,173800.0,2018,0,0,0,0,0,0,1,0,1,0,0,0,0,0
25,293,2018.0,1,0,164.0,3,2494.0,2.0,22180.0,34381,1792.0,45986.0,80500.0,45008.0,45012.0,2,115888.0,2018,0,0,0,0,1,0,0,0,1,1,0,0,0,0
31,166,2023.0,1,0,96.0,2,1332.0,1.0,20320.0,101001,586.0,112505.0,5000.0,35908.0,42272.0,2,199800.0,2023,0,0,0,0,0,0,1,0,1,1,0,0,0,0
5,43,2017.0,5,0,135.0,2,1998.0,1.0,24830.0,49189,1210.0,46535.0,74543.0,42651.0,46712.0,2,105000.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,256,2022.0,7,0,96.0,2,1332.0,1.0,20490.0,84000,586.0,98012.0,46000.0,35059.0,41083.0,2,188800.0,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,88,2010.0,5,0,390.0,2,3800.0,6.0,61570.0,42683,5093.0,27645.0,47110.0,197132.0,197132.0,2,398800.0,2011,0,1,0,0,0,0,1,0,0,1,0,0,0,0
29,12,2017.0,6,0,141.0,2,2488.0,2.0,18060.0,50526,1786.0,35421.0,69581.0,27190.0,30066.0,2,71800.0,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,507,2014.0,3,0,105.0,2,1798.0,1.0,17340.0,70890,976.0,13958.0,93188.0,23454.0,19836.0,2,19800.0,2015,0,0,0,0,0,0,1,0,1,0,0,0,0,0
16,165,2008.0,2,0,103.0,2,1799.0,3.0,14110.0,19036,1467.0,2159.0,242000.0,23461.0,23461.0,2,8000.0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,256,2022.0,7,0,96.0,2,1332.0,1.0,22180.0,84000,586.0,98012.0,20450.0,35059.0,41083.0,2,204800.0,2022,0,0,0,0,0,0,0,0,1,1,0,0,0,0
34,365,2015.0,7,0,123.0,2,2360.0,2.0,14740.0,61001,1636.0,19536.0,115000.0,20152.0,20213.0,2,30500.0,2015,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11,179,2008.0,5,0,47.0,2,659.0,6.0,13280.0,30284,489.0,12495.0,84200.0,14236.0,14236.0,2,54800.0,2008,0,1,0,0,0,0,1,0,0,1,0,0,0,0
52,507,2016.0,3,0,105.0,2,1797.0,2.0,15710.0,57903,974.0,24125.0,95000.0,20062.0,20087.0,2,42800.0,2016,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,250,2017.0,5,0,206.0,2,1995.0,2.0,24970.0,36961,1208.0,64114.0,49224.0,52512.0,66522.0,2,151800.0,2019,0,0,0,0,0,0,1,0,1,0,0,0,0,0
52,499,2018.0,3,0,134.0,2,2493.0,2.0,28800.0,39406,1792.0,60727.0,106500.0,44435.0,54209.0,2,173800.0,2019,0,0,0,0,0,0,0,0,1,1,0,0,0,0
37,478,2014.0,2,0,85.0,2,1598.0,1.0,11400.0,63661,742.0,10570.0,106000.0,15430.0,10430.0,2,14800.0,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,296,2018.0,0,0,73.0,2,1318.0,4.0,15750.0,37000,578.0,18464.0,87000.0,15668.0,5668.0,2,65800.0,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16,502,2018.0,7,0,112.0,3,1496.0,2.0,14720.0,39728,682.0,38111.0,92292.0,28358.0,21702.0,2,91800.0,2019,0,0,0,0,1,0,0,0,1,1,0,0,0,0
27,272,2011.0,5,0,298.0,2,4244.0,5.0,18970.0,42683,6065.0,28311.0,101000.0,101793.0,101793.0,2,125800.0,2011,0,1,0,0,0,0,1,0,0,0,0,0,0,0
31,116,2019.0,1,0,120.0,2,1332.0,1.0,22790.0,40001,586.0,59085.0,105652.0,42217.0,51104.0,2,143800.0,2019,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,116,2016.0,1,0,143.0,0,1950.0,2.0,23400.0,46229,1734.0,49868.0,85000.0,55628.0,62131.0,2,94800.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52,278,2018.0,7,0,170.0,2,1998.0,3.0,19900.0,31301,1210.0,42640.0,94000.0,35783.0,42097.0,2,104800.0,2018,0,0,0,0,0,0,0,0,1,1,0,1,0,0
52,507,2016.0,3,0,105.0,2,1797.0,1.0,16300.0,50621,974.0,25710.0,106700.0,20570.0,20798.0,2,53000.0,2017,0,0,0,0,0,0,0,0,1,1,0,0,0,0
