make,model,manufactured,type_of_vehicle,transmission,power,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,price,reg_year,almost new car,coe car,consignment car,direct owner sale,electric cars,hybrid cars,imported used vehicle,low mileage car,opc car,parf car,premium ad car,rare & exotic,sgcarmart warranty cars,sta evaluated car,vintage cars
23,705,2018.0,8,0,112.0,1496.0,1.0,16040.0,62600,682.0,53553.0,40000.0,24211.0,10896.0,121800.0,2021,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
42,266,2016.0,2,0,135.0,1991.0,1.0,22280.0,57002,1202.0,55309.0,144000.0,54809.0,70657.0,85800.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
18,562,2020.0,9,0,19.0,1996.0,1.0,21730.0,33089,1208.0,20832.0,53500.0,36282.0,42795.0,136800.0,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,705,2018.0,8,0,96.0,1496.0,2.0,15280.0,38941,682.0,23612.0,87132.0,21863.0,12609.0,66800.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
73,368,2009.0,6,0,155.0,1984.0,6.0,13840.0,35411,1791.0,17269.0,167000.0,32141.0,32141.0,67500.0,2009,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
71,504,2019.0,4,0,100.0,1797.0,1.0,23570.0,38602,974.0,41719.0,82988.0,32978.0,28170.0,139800.0,2019,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
48,186,2021.0,9,1,19.0,1998.0,1.0,9140.0,40223,1815.0,32178.0,7973.0,22767.0,1139.0,77988.0,2023,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31,201,2014.0,3,0,95.0,1591.0,2.0,11850.0,39241,738.0,38273.0,186757.0,13549.0,8549.0,57800.0,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,722,2020.0,8,0,103.0,1499.0,1.0,18900.0,45510,684.0,59440.0,31900.0,35079.0,41111.0,140800.0,2020,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,177,2016.0,2,0,115.0,1595.0,1.0,20280.0,48209,740.0,36371.0,90000.0,37206.0,39089.0,73888.0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,390,2021.0,6,0,449.0,5204.0,2.0,102630.0,61112,5834.0,272046.0,6500.0,184255.0,303659.0,895800.0,2021,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
23,257,2024.0,4,0,242.0,1993.0,1.0,19040.0,100901,1204.0,100714.0,68.0,28326.0,26657.0,202988.0,2024,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
29,734,2016.0,2,0,147.0,1999.0,1.0,16210.0,53001,1212.0,39891.0,105000.0,36315.0,42841.0,64800.0,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45,190,2020.0,9,1,19.0,2998.0,1.0,14610.0,23888,2384.0,14516.0,16915.0,37602.0,1881.0,88800.0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23,2019.0,6,0,100.0,1499.0,2.0,21710.0,40101,684.0,55560.0,38786.0,37817.0,44944.0,140800.0,2019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,207,2018.0,2,0,90.0,1595.0,2.0,18580.0,40000,740.0,37058.0,47000.0,29059.0,32683.0,89800.0,2018,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
54,524,2010.0,6,0,294.0,4806.0,4.0,17750.0,39563,7815.0,18947.0,188229.0,137820.0,137820.0,85000.0,2010,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,21,2019.0,4,0,80.0,1499.0,2.0,15490.0,31917,684.0,36084.0,173403.0,24215.0,25901.0,93800.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
54,113,2013.0,6,0,202.0,2706.0,2.0,24320.0,106075,2246.0,103314.0,107000.0,74085.0,105353.0,236888.0,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,124,2017.0,2,0,140.0,1798.0,1.0,18380.0,32429,976.0,44820.0,72859.0,40761.0,49066.0,97800.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
48,551,2016.0,8,0,85.0,1197.0,3.0,13710.0,50000,508.0,19213.0,80000.0,18689.0,13689.0,36998.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,457,2021.0,6,1,353.0,2993.0,1.0,42840.0,95856,2378.0,188919.0,15000.0,95293.0,149645.0,424800.0,2022,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
73,640,2017.0,1,0,92.0,1395.0,1.0,13320.0,31997,624.0,27908.0,56000.0,22347.0,23286.0,64800.0,2018,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
42,143,2016.0,2,0,155.0,1991.0,3.0,25410.0,46229,1202.0,60467.0,130000.0,59945.0,79901.0,108800.0,2017,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
42,706,2011.0,10,0,120.0,2143.0,4.0,12500.0,20083,2038.0,9255.0,185695.0,47202.0,2361.0,28800.0,2012,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
43,389,2020.0,8,0,119.0,1490.0,2.0,15480.0,47506,680.0,44874.0,91000.0,19426.0,19426.0,111800.0,2021,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,242,2005.0,6,0,336.0,5935.0,6.0,61420.0,56436,10464.0,9648.0,24000.0,258920.0,284812.0,105000.0,2006,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
23,206,2006.0,3,0,103.0,1799.0,6.0,19820.0,48479,1467.0,9895.0,8068.0,21245.0,23370.0,40500.0,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,705,2017.0,8,0,112.0,1496.0,3.0,14760.0,57390,682.0,22417.0,184379.0,25121.0,5000.0,51800.0,2017,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
40,12,2006.0,4,0,101.0,1999.0,6.0,11350.0,46048,1818.0,8036.0,83710.0,19688.0,21657.0,19800.0,2006,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
48,551,2015.0,8,0,106.0,1997.0,3.0,15270.0,59889,1210.0,19198.0,132000.0,19333.0,19333.0,31500.0,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35,451,2008.0,2,0,290.0,4969.0,1.0,13310.0,33018,8199.0,15831.0,111425.0,129429.0,77658.0,63800.0,2009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5,722,2019.0,8,0,103.0,1499.0,1.0,18300.0,35001,684.0,50603.0,90542.0,34226.0,39917.0,128000.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,201,2019.0,3,0,93.0,1591.0,2.0,14150.0,26999,738.0,26526.0,59920.0,18631.0,18631.0,80000.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,722,2020.0,8,0,103.0,1499.0,1.0,18370.0,45012,684.0,63352.0,39000.0,38813.0,46339.0,139888.0,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,736,2008.0,2,0,175.0,2967.0,3.0,16940.0,32279,3522.0,13876.0,100943.0,77367.0,77367.0,72800.0,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
57,240,2016.0,6,0,420.0,6592.0,3.0,236240.0,48005,8004.0,535118.0,6900.0,459377.0,798879.0,1180000.0,2017,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
11,184,2019.0,8,0,133.0,1598.0,2.0,13820.0,37000,742.0,39850.0,26000.0,24976.0,26967.0,86800.0,2019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
40,12,2016.0,4,0,111.0,1998.0,1.0,16260.0,55201,1210.0,26978.0,161010.0,22363.0,23309.0,50000.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
73,368,2010.0,6,0,155.0,1984.0,2.0,13040.0,53932,1552.0,37546.0,142000.0,29989.0,29989.0,90777.0,2012,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
42,177,2016.0,2,0,115.0,1595.0,2.0,20020.0,52807,740.0,37319.0,87188.0,37333.0,39267.0,71800.0,2017,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,102,2021.0,2,0,245.0,2998.0,1.0,37800.0,100697,2384.0,204334.0,18800.0,102121.0,164667.0,385800.0,2022,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
23,205,2009.0,3,0,88.0,1497.0,4.0,12470.0,16438,1026.0,2900.0,160388.0,18525.0,18525.0,10999.0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,74,2017.0,2,0,135.0,1998.0,1.0,23780.0,57414,1210.0,57188.0,33500.0,47763.0,58869.0,107800.0,2017,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,415,2016.0,1,0,73.0,1318.0,3.0,14760.0,50951,578.0,19793.0,106000.0,16607.0,11607.0,43000.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,119,2016.0,2,0,92.0,1395.0,1.0,13480.0,51507,624.0,21816.0,80000.0,25069.0,17097.0,38800.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
71,142,2014.0,3,0,90.0,1598.0,1.0,12060.0,39241,816.0,38252.0,149436.0,18759.0,13759.0,58800.0,2014,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,74,2018.0,2,0,135.0,1998.0,1.0,23340.0,31307,1210.0,59747.0,66800.0,52361.0,66250.0,132800.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,206,2020.0,3,0,92.0,1597.0,1.0,15580.0,37334,742.0,38930.0,34815.0,20025.0,20035.0,109800.0,2020,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
42,122,2023.0,6,0,310.0,1991.0,1.0,34800.0,113034,1202.0,170107.0,17000.0,62067.0,91168.0,358800.0,2023,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5,140,2016.0,6,0,257.0,2993.0,1.0,22960.0,60001,3376.0,125093.0,24000.0,77885.0,112193.0,212800.0,2021,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,205,2021.0,3,0,89.0,1498.0,1.0,14830.0,58801,684.0,58400.0,8000.0,19055.0,19055.0,120800.0,2022,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
48,510,2014.0,10,1,12.0,1461.0,3.0,8890.0,35560,1048.0,34235.0,130000.0,19628.0,982.0,42800.0,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,73,2017.0,2,0,140.0,1995.0,1.0,20180.0,49000,1806.0,47677.0,180000.0,44181.0,48854.0,90000.0,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,459,2012.0,6,0,412.0,4395.0,5.0,21880.0,97176,5482.0,79045.0,23643.0,103611.0,103611.0,178000.0,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,384,2021.0,10,1,0.0,2982.0,1.0,13040.0,45001,3003.0,30539.0,67029.0,28235.0,1412.0,88500.0,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,705,2016.0,8,0,96.0,1496.0,4.0,14410.0,51765,682.0,21554.0,103002.0,21531.0,12144.0,45800.0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,272,2013.0,2,0,170.0,2143.0,4.0,15330.0,118357,2262.0,94686.0,123724.0,53548.0,53387.0,138888.0,2013,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
71,224,2008.0,3,0,81.0,1496.0,1.0,9850.0,26175,1023.0,12356.0,121000.0,15333.0,15333.0,46500.0,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
71,701,2019.0,4,0,134.0,2494.0,1.0,28920.0,38602,1792.0,64365.0,72000.0,48189.0,59465.0,177800.0,2019,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
48,505,2018.0,1,0,58.0,1198.0,1.0,11840.0,25000,508.0,13024.0,33581.0,13305.0,5000.0,48800.0,2018,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
34,561,2018.0,8,0,250.0,2995.0,1.0,37690.0,32552,2380.0,144861.0,85000.0,119872.0,187770.0,255800.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,177,2018.0,2,0,115.0,1595.0,1.0,23340.0,37989,740.0,49374.0,64597.0,40399.0,48559.0,118800.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,143,2023.0,8,0,96.0,1332.0,1.0,20590.0,105000,586.0,116522.0,22000.0,36687.0,43362.0,209800.0,2023,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,540,2015.0,1,0,74.0,1497.0,2.0,15310.0,45000,684.0,10184.0,4361.0,24178.0,5000.0,27800.0,2016,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
42,271,2011.0,2,0,150.0,1796.0,3.0,13450.0,34935,1266.0,21248.0,218000.0,54956.0,54956.0,81800.0,2011,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
71,541,2023.0,10,0,12.0,1647.0,1.0,10570.0,22008,976.0,20820.0,99107.0,38450.0,1923.0,100000.0,2023,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
34,248,2018.0,8,0,177.0,1997.0,2.0,23700.0,38600,1210.0,49925.0,55.0,44539.0,54355.0,116800.0,2018,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
48,505,2018.0,1,0,58.0,1198.0,2.0,12600.0,26170,508.0,15610.0,57300.0,13438.0,5000.0,60800.0,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,543,2018.0,8,0,85.0,999.0,2.0,15390.0,34110,392.0,32598.0,61600.0,27231.0,30124.0,73800.0,2018,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
23,257,2017.0,4,0,129.0,2356.0,3.0,18110.0,49189,1630.0,37998.0,100000.0,30277.0,34388.0,74800.0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,177,2012.0,2,0,115.0,1597.0,3.0,10990.0,46482,965.0,33925.0,112800.0,30328.0,30328.0,80200.0,2012,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11,182,2016.0,4,0,88.0,1560.0,2.0,13530.0,53334,1144.0,19364.0,139883.0,25947.0,13326.0,35500.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,524,2016.0,6,0,228.0,3605.0,3.0,47880.0,49602,3332.0,95803.0,57800.0,102772.0,156990.0,169800.0,2016,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
73,368,2008.0,6,0,147.0,1984.0,5.0,14890.0,44998,1791.0,16890.0,88552.0,31755.0,31755.0,55888.0,2008,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42,143,2018.0,6,0,145.0,1497.0,1.0,25000.0,38110,684.0,82888.0,14500.0,59637.0,79347.0,193000.0,2020,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
38,447,2018.0,8,0,257.0,2979.0,1.0,40590.0,42002,2362.0,124578.0,78000.0,93071.0,139528.0,273500.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
34,248,2017.0,8,0,110.0,1999.0,1.0,16390.0,54000,1812.0,45201.0,136091.0,41613.0,50259.0,70788.0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,462,2018.0,8,0,260.0,2995.0,1.0,37790.0,38602,2380.0,101230.0,35250.0,75883.0,108590.0,248000.0,2019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
73,659,2022.0,8,0,85.0,999.0,1.0,14400.0,105000,392.0,90249.0,11000.0,22380.0,8332.0,136800.0,2023,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23,206,2008.0,6,0,165.0,1998.0,6.0,22840.0,31335,1815.0,13830.0,182956.0,29984.0,29984.0,100800.0,2009,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40,12,2018.0,3,0,85.0,1496.0,2.0,13330.0,38001,682.0,18419.0,70000.0,14491.0,5000.0,55708.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
45,341,2017.0,9,0,0.0,11967.0,1.0,26010.0,38501,16647.0,11814.0,132539.0,89220.0,4461.0,79800.0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73,368,2016.0,1,0,92.0,1395.0,2.0,16990.0,42801,624.0,23016.0,99000.0,23691.0,15168.0,59800.0,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23,616,2019.0,7,0,95.0,1496.0,1.0,12080.0,30010,182.0,27127.0,30252.0,21920.0,7688.0,89888.0,2021,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
25,155,2007.0,3,0,89.0,1591.0,1.0,11370.0,41994,1107.0,14335.0,155000.0,13795.0,15175.0,38800.0,2007,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3,549,2015.0,8,0,245.0,2995.0,2.0,30240.0,69001,2380.0,62343.0,100000.0,70642.0,99156.0,83800.0,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,4,2010.0,1,0,105.0,1995.0,5.0,9380.0,40714,1691.0,25957.0,116000.0,36781.0,36781.0,59800.0,2011,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
74,601,2018.0,2,0,180.0,1969.0,2.0,17840.0,38501,1176.0,34358.0,63400.0,26813.0,29539.0,85000.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,177,2011.0,2,0,115.0,1597.0,3.0,11850.0,50570,965.0,37754.0,191546.0,31076.0,31076.0,88500.0,2012,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
42,33,1980.0,2,0,95.0,2525.0,1.0,9210.0,5813,280.0,4217.0,114114.0,3848.0,3848.0,66800.0,2021,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
42,143,2018.0,2,0,210.0,1991.0,1.0,25320.0,32302,1202.0,78977.0,65180.0,72476.0,92457.0,158000.0,2018,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,684,2008.0,6,0,147.0,1984.0,5.0,18810.0,33377,1791.0,13625.0,159695.0,48976.0,48976.0,76800.0,2008,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
45,153,2019.0,3,0,59.0,1193.0,1.0,12260.0,26667,506.0,17522.0,90521.0,13930.0,5000.0,65800.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
69,636,2023.0,10,0,12.0,658.0,1.0,9030.0,59933,326.0,54941.0,151675.0,15101.0,756.0,82800.0,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,383,2016.0,8,0,111.0,1986.0,2.0,17830.0,56889,1196.0,30168.0,98300.0,29342.0,28079.0,55800.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,123,2010.0,6,0,155.0,1984.0,6.0,13320.0,33568,1672.0,20168.0,135000.0,42472.0,42472.0,80000.0,2010,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
54,524,2010.0,6,0,300.0,3605.0,5.0,16460.0,40014,4665.0,25236.0,116000.0,111092.0,111092.0,103800.0,2011,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
38,447,2016.0,8,0,202.0,2987.0,2.0,33600.0,52000,3366.0,105396.0,90000.0,91422.0,136560.0,175800.0,2017,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
23,705,2018.0,8,0,112.0,1496.0,2.0,14810.0,30012,682.0,31293.0,48208.0,24594.0,16432.0,101888.0,2020,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
39,344,2018.0,10,0,160.0,1995.0,1.0,8750.0,19885,1208.0,12220.0,61182.0,22030.0,1102.0,53800.0,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,715,2023.0,4,0,103.0,1797.0,1.0,20910.0,102001,974.0,128014.0,11.0,31473.0,36063.0,224988.0,2024,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5,750,2010.0,6,0,150.0,2497.0,4.0,13190.0,32914,2514.0,20452.0,179463.0,41140.0,41140.0,82000.0,2010,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5,56,2009.0,6,0,225.0,2979.0,6.0,16630.0,33018,3543.0,15840.0,105000.0,71172.0,71172.0,79800.0,2009,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
45,635,2019.0,1,0,59.0,1193.0,1.0,12030.0,35010,506.0,23624.0,44611.0,14991.0,5000.0,70800.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
71,707,2010.0,3,0,80.0,1497.0,1.0,10870.0,32190,958.0,19817.0,88000.0,12306.0,12306.0,66888.0,2010,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
74,732,2015.0,8,0,180.0,1969.0,4.0,15700.0,65501,1176.0,29596.0,195000.0,34851.0,40792.0,37555.0,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
48,551,2016.0,8,0,85.0,1197.0,1.0,13960.0,47889,508.0,16883.0,95000.0,18974.0,13974.0,33800.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45,298,2008.0,6,0,206.0,1998.0,5.0,29650.0,37906,1815.0,15059.0,144554.0,37613.0,37613.0,117800.0,2008,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17,250,2016.0,10,0,12.0,1598.0,3.0,9580.0,26501,1113.0,7413.0,51574.0,19137.0,957.0,26800.0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,206,2015.0,3,0,92.0,1598.0,2.0,14040.0,51301,742.0,20912.0,119000.0,21683.0,22357.0,34800.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,617,2016.0,4,0,80.0,1496.0,3.0,14080.0,38229,682.0,14369.0,74000.0,23166.0,14433.0,30900.0,2016,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
42,177,2010.0,2,0,115.0,1597.0,3.0,15600.0,37303,1039.0,23629.0,190851.0,31893.0,31893.0,98800.0,2011,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
68,328,2018.0,8,0,110.0,1995.0,2.0,15020.0,39903,1208.0,24303.0,70055.0,13612.0,13612.0,65000.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,355,2018.0,8,0,90.0,1595.0,1.0,18520.0,25556,740.0,32737.0,62812.0,27652.0,30713.0,96800.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23,206,2019.0,3,0,92.0,1597.0,2.0,14920.0,27000,742.0,28925.0,67391.0,20215.0,20301.0,85888.0,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,229,2010.0,6,0,83.0,1496.0,6.0,14960.0,42283,887.0,29077.0,121424.0,35010.0,21006.0,102888.0,2011,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
71,256,2011.0,9,1,19.0,2982.0,2.0,11920.0,19904,3003.0,7613.0,127941.0,24970.0,1249.0,22800.0,2011,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,3,2012.0,1,0,100.0,1598.0,6.0,12420.0,54039,965.0,40803.0,40704.0,27348.0,27348.0,93800.0,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,281,2014.0,4,0,125.0,2488.0,1.0,17840.0,75801,1786.0,27893.0,125000.0,36157.0,42620.0,36800.0,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
63,513,2019.0,3,0,180.0,1984.0,1.0,19420.0,41503,1194.0,48793.0,48000.0,26681.0,29354.0,139988.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45,635,2021.0,1,0,59.0,1193.0,1.0,12160.0,43501,506.0,33557.0,53288.0,15132.0,5000.0,85800.0,2021,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
71,383,2018.0,8,0,170.0,1998.0,1.0,19730.0,32551,1210.0,42952.0,83000.0,35783.0,42097.0,102800.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,266,2014.0,2,0,135.0,1991.0,4.0,13430.0,99116,1322.0,79293.0,156000.0,42793.0,46911.0,130888.0,2014,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
71,540,2018.0,4,0,100.0,1798.0,1.0,18550.0,31001,976.0,30642.0,68700.0,30006.0,24009.0,94800.0,2018,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
25,685,2016.0,8,0,114.0,1999.0,2.0,15540.0,56000,1212.0,21082.0,92000.0,18218.0,18218.0,39800.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
23,415,2020.0,1,0,73.0,1318.0,1.0,13670.0,37334,578.0,28978.0,51251.0,16738.0,6738.0,91000.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23,321,2008.0,1,1,88.0,1496.0,3.0,10700.0,29670,1023.0,13242.0,165200.0,16611.0,12344.0,47800.0,2008,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
42,143,2021.0,8,0,120.0,1332.0,1.0,20410.0,68310,586.0,85637.0,18500.0,40325.0,48455.0,171500.0,2021,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
48,380,2008.0,6,0,353.0,3799.0,6.0,60080.0,51850,5454.0,18382.0,105000.0,86395.0,86395.0,213000.0,2008,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
48,551,2016.0,8,0,85.0,1197.0,2.0,13290.0,45000,508.0,15749.0,98000.0,18974.0,13974.0,30800.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,715,2023.0,4,0,103.0,1797.0,1.0,19670.0,85010,974.0,91430.0,4200.0,31592.0,31229.0,201988.0,2024,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
49,712,2022.0,10,0,12.0,1840.0,1.0,11100.0,24036,1026.0,21619.0,18.0,48638.0,2432.0,99800.0,2023,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,514,2009.0,4,0,132.0,2354.0,4.0,13090.0,33018,2442.0,15831.0,129966.0,31300.0,31300.0,62800.0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,36,2018.0,1,0,88.0,1496.0,1.0,12970.0,8501,182.0,15082.0,21435.0,16042.0,16042.0,66800.0,2018,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
5,74,2008.0,2,0,115.0,1995.0,4.0,11220.0,31933,1812.0,14462.0,145008.0,44872.0,44872.0,50800.0,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
54,111,2006.0,6,0,239.0,3596.0,4.0,68490.0,48479,4977.0,9895.0,99855.0,130911.0,144003.0,139800.0,2006,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
25,155,2010.0,3,0,89.0,1591.0,3.0,12510.0,16438,1107.0,2468.0,65761.0,10303.0,10303.0,9388.0,2010,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5,722,2021.0,8,0,100.0,1499.0,2.0,17990.0,83889,684.0,100901.0,29300.0,40893.0,49251.0,161800.0,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,206,1999.0,6,0,116.0,1595.0,6.0,14980.0,26175,1110.0,12550.0,320000.0,24697.0,34576.0,71800.0,1999,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
71,716,2017.0,4,0,105.0,1798.0,2.0,15940.0,52751,976.0,29357.0,99000.0,19955.0,19955.0,59500.0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,384,2018.0,10,0,0.0,2754.0,1.0,17180.0,27554,3000.0,10712.0,179988.0,44343.0,2218.0,66800.0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,224,2015.0,3,0,90.0,1598.0,3.0,13850.0,45000,742.0,17925.0,113146.0,19589.0,19589.0,31800.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
